sample,stage,held_out_record,target_feature,model,n_train,n_test,heldout_rmse_standardized,training_aic,training_bic,predictors
raw_qc_pass,target_locked,VisualCogA_Task-2,log_beta_power_F3,Model-F_VHP_gamma_plus_Tcandidate,298,98,0.8119761492051313,655.4997673891432,681.3794217946811,V;H;P;G;T
raw_qc_pass,target_locked,VisualCogA_Task-2,log_beta_power_Fz,Model-0_V,298,98,1.0771845653797232,851.4915238026585,862.5828042621747,V
raw_qc_pass,target_locked,VisualCogA_Task-2,log_beta_power_Fz,Model-0_VplusGamma,298,98,1.014704394045657,831.5652501493314,846.353624095353,V;G
raw_qc_pass,target_locked,VisualCogA_Task-2,log_beta_power_Fz,Model-A1_no_H,298,98,0.7136053050654945,577.6495589163329,592.4379328623545,V;P
raw_qc_pass,target_locked,VisualCogA_Task-2,log_beta_power_Fz,Model-A2_no_P,298,98,1.0659356988291355,841.5261428154404,856.314516761462,V;H
raw_qc_pass,target_locked,VisualCogA_Task-2,log_beta_power_Fz,Model-A3_no_T,298,98,0.7128044858781172,579.5580300638455,598.0434974963725,V;H;P
raw_qc_pass,target_locked,VisualCogA_Task-2,log_beta_power_Fz,Model-F_VHP_plus_Tcandidate,298,98,0.7110422327314013,580.1911196693999,602.3736805884323,V;H;P;T
raw_qc_pass,target_locked,VisualCogA_Task-2,log_beta_power_Fz,Model-F_VHP_gamma_plus_Tcandidate,298,98,0.7108613183548176,579.5531904466355,605.4328448521734,V;H;P;G;T
raw_qc_pass,target_locked,VisualCogA_Task-2,log_beta_power_F4,Model-0_V,298,98,1.113379340854281,849.3261073935801,860.4173878530962,V
raw_qc_pass,target_locked,VisualCogA_Task-2,log_beta_power_F4,Model-0_VplusGamma,298,98,0.9703325396522485,789.7892114647225,804.5775854107441,V;G
raw_qc_pass,target_locked,VisualCogA_Task-2,log_beta_power_F4,Model-A1_no_H,298,98,0.7489854411631671,632.8450760096487,647.6334499556702,V;P
raw_qc_pass,target_locked,VisualCogA_Task-2,log_beta_power_F4,Model-A2_no_P,298,98,1.1133820992168597,839.5248888523959,854.3132627984174,V;H
raw_qc_pass,target_locked,VisualCogA_Task-2,log_beta_power_F4,Model-A3_no_T,298,98,0.7509804872429588,634.408999686448,652.8944671189751,V;H;P
raw_qc_pass,target_locked,VisualCogA_Task-2,log_beta_power_F4,Model-F_VHP_plus_Tcandidate,298,98,0.733109587236039,629.5527216096488,651.7352825286812,V;H;P;T
raw_qc_pass,target_locked,VisualCogA_Task-2,log_beta_power_F4,Model-F_VHP_gamma_plus_Tcandidate,298,98,0.716933949157148,613.4030065569837,639.2826609625215,V;H;P;G;T
raw_qc_pass,target_locked,VisualCogA_Task-2,AI_alpha,Model-0_V,298,98,1.1859747573113861,845.2019947064473,856.2932751659635,V
raw_qc_pass,target_locked,VisualCogA_Task-2,AI_alpha,Model-0_VplusGamma,298,98,1.1461007499285176,838.4747223172349,853.2630962632564,V;G
raw_qc_pass,target_locked,VisualCogA_Task-2,AI_alpha,Model-A1_no_H,298,98,1.1791867555057225,835.3936051489143,850.1819790949359,V;P
raw_qc_pass,target_locked,VisualCogA_Task-2,AI_alpha,Model-A2_no_P,298,98,1.1918707382077443,843.8405914759373,858.6289654219589,V;H
raw_qc_pass,target_locked,VisualCogA_Task-2,AI_alpha,Model-A3_no_T,298,98,1.1825943494175057,836.2077350444523,854.6932024769793,V;H;P
raw_qc_pass,target_locked,VisualCogA_Task-2,AI_alpha,Model-F_VHP_plus_Tcandidate,298,98,1.1533909027597824,836.3615844231998,858.5441453422322,V;H;P;T
raw_qc_pass,target_locked,VisualCogA_Task-2,AI_alpha,Model-F_VHP_gamma_plus_Tcandidate,298,98,1.1552592370655832,837.0850873190083,862.9647417245461,V;H;P;G;T
raw_qc_pass,target_locked,VisualCogB_Task-1,erp_mean_F3,Model-0_V,298,98,1.1427826351710522,630.3604871513812,641.4517676108974,V
raw_qc_pass,target_locked,VisualCogB_Task-1,erp_mean_F3,Model-0_VplusGamma,298,98,1.1434875618347569,630.5259904310025,645.314364377024,V;G
raw_qc_pass,target_locked,VisualCogB_Task-1,erp_mean_F3,Model-A1_no_H,298,98,1.1454919033464712,631.879823604755,646.6681975507765,V;P
raw_qc_pass,target_locked,VisualCogB_Task-1,erp_mean_F3,Model-A2_no_P,298,98,1.1445735484865385,632.0475560476096,646.8359299936312,V;H
raw_qc_pass,target_locked,VisualCogB_Task-1,erp_mean_F3,Model-A3_no_T,298,98,1.1486558480718116,633.3331241704599,651.8185916029869,V;H;P
raw_qc_pass,target_locked,VisualCogB_Task-1,erp_mean_F3,Model-F_VHP_plus_Tcandidate,298,98,1.1421797963217113,631.841383238241,654.0239441572734,V;H;P;T
raw_qc_pass,target_locked,VisualCogB_Task-1,erp_mean_F3,Model-F_VHP_gamma_plus_Tcandidate,298,98,1.1418620380942759,633.8322933395132,659.711947745051,V;H;P;G;T
raw_qc_pass,target_locked,VisualCogB_Task-1,erp_mean_Fz,Model-0_V,298,98,2.458561585581439,694.5061486095486,705.5974290690649,V
raw_qc_pass,target_locked,VisualCogB_Task-1,erp_mean_Fz,Model-0_VplusGamma,298,98,2.4582048944984813,696.1203641821539,710.9087381281755,V;G
raw_qc_pass,target_locked,VisualCogB_Task-1,erp_mean_Fz,Model-A1_no_H,298,98,2.4584716332858525,696.4940045616023,711.2823785076239,V;P
raw_qc_pass,target_locked,VisualCogB_Task-1,erp_mean_Fz,Model-A2_no_P,298,98,2.4625903012182104,694.8146119217922,709.6029858678138,V;H
raw_qc_pass,target_locked,VisualCogB_Task-1,erp_mean_Fz,Model-A3_no_T,298,98,2.462565171482174,696.6415776767142,715.1270451092412,V;H;P
raw_qc_pass,target_locked,VisualCogB_Task-1,erp_mean_Fz,Model-F_VHP_plus_Tcandidate,298,98,2.4646631727201567,694.6707652085648,716.8533261275973,V;H;P;T
raw_qc_pass,target_locked,VisualCogB_Task-1,erp_mean_Fz,Model-F_VHP_gamma_plus_Tcandidate,298,98,2.4656745591928524,695.6696727793618,721.5493271848997,V;H;P;G;T
raw_qc_pass,target_locked,VisualCogB_Task-1,erp_mean_F4,Model-0_V,298,98,1.2405735225498233,640.5949151607404,651.6861956202565,V
raw_qc_pass,target_locked,VisualCogB_Task-1,erp_mean_F4,Model-0_VplusGamma,298,98,1.237778347556025,641.2392500332533,656.0276239792748,V;G
raw_qc_pass,target_locked,VisualCogB_Task-1,erp_mean_F4,Model-A1_no_H,298,98,1.2330132336184016,638.4547825252957,653.2431564713173,V;P
raw_qc_pass,target_locked,VisualCogB_Task-1,erp_mean_F4,Model-A2_no_P,298,98,1.2430477805347875,641.9557180088245,656.7440919548461,V;H
raw_qc_pass,target_locked,VisualCogB_Task-1,erp_mean_F4,Model-A3_no_T,298,98,1.2343622293465282,640.334300619224,658.819768051751,V;H;P
raw_qc_pass,target_locked,VisualCogB_Task-1,erp_mean_F4,Model-F_VHP_plus_Tcandidate,298,98,1.2367144763867843,641.5575633372212,663.7401242562536,V;H;P;T
raw_qc_pass,target_locked,VisualCogB_Task-1,erp_mean_F4,Model-F_VHP_gamma_plus_Tcandidate,298,98,1.2398647547364474,640.9187547456331,666.798409151171,V;H;P;G;T
raw_qc_pass,target_locked,VisualCogB_Task-1,log_theta_power_F3,Model-0_V,298,98,0.9340596306246859,850.6007060947115,861.6919865542277,V
raw_qc_pass,target_locked,VisualCogB_Task-1,log_theta_power_F3,Model-0_VplusGamma,298,98,0.9336759208264613,849.0164623484018,863.8048362944234,V;G
raw_qc_pass,target_locked,VisualCogB_Task-1,log_theta_power_F3,Model-A1_no_H,298,98,0.9377809829564656,850.728852457817,865.5172264038385,V;P
raw_qc_pass,target_locked,VisualCogB_Task-1,log_theta_power_F3,Model-A2_no_P,298,98,0.8393967675321888,729.1019581078342,743.8903320538558,V;H
raw_qc_pass,target_locked,VisualCogB_Task-1,log_theta_power_F3,Model-A3_no_T,298,98,0.8336039613108749,728.0011736742167,746.4866411067437,V;H;P
raw_qc_pass,target_locked,VisualCogB_Task-1,log_theta_power_F3,Model-F_VHP_plus_Tcandidate,298,98,0.8305741400572945,727.7038036648088,749.8863645838412,V;H;P;T
raw_qc_pass,target_locked,VisualCogB_Task-1,log_theta_power_F3,Model-F_VHP_gamma_plus_Tcandidate,298,98,0.8294725845213823,728.6349122232151,754.514566628753,V;H;P;G;T
raw_qc_pass,target_locked,VisualCogB_Task-1,log_theta_power_Fz,Model-0_V,298,98,0.8493401117032566,851.6802821556171,862.7715626151332,V
raw_qc_pass,target_locked,VisualCogB_Task-1,log_theta_power_Fz,Model-0_VplusGamma,298,98,0.8452851092765407,852.9137001708402,867.7020741168618,V;G
raw_qc_pass,target_locked,VisualCogB_Task-1,log_theta_power_Fz,Model-A1_no_H,298,98,0.8410538879155883,839.5462197273592,854.3345936733808,V;P
raw_qc_pass,target_locked,VisualCogB_Task-1,log_theta_power_Fz,Model-A2_no_P,298,98,0.528955821911406,516.7413900592142,531.5297640052357,V;H
raw_qc_pass,target_locked,VisualCogB_Task-1,log_theta_power_Fz,Model-A3_no_T,298,98,0.5272686147565074,517.6553622316278,536.1408296641549,V;H;P
raw_qc_pass,target_locked,VisualCogB_Task-1,log_theta_power_Fz,Model-F_VHP_plus_Tcandidate,298,98,0.5223549276016559,513.608273726724,535.7908346457564,V;H;P;T
raw_qc_pass,target_locked,VisualCogB_Task-1,log_theta_power_Fz,Model-F_VHP_gamma_plus_Tcandidate,298,98,0.5241338822444145,514.9178020359659,540.7974564415036,V;H;P;G;T
raw_qc_pass,target_locked,VisualCogB_Task-1,log_theta_power_F4,Model-0_V,298,98,0.9208323648303549,851.1461249799838,862.2374054395,V
raw_qc_pass,target_locked,VisualCogB_Task-1,log_theta_power_F4,Model-0_VplusGamma,298,98,0.9101207792990081,848.405763665778,863.1941376117995,V;G
raw_qc_pass,target_locked,VisualCogB_Task-1,log_theta_power_F4,Model-A1_no_H,298,98,0.8944398153098947,824.7732859778446,839.5616599238662,V;P
raw_qc_pass,target_locked,VisualCogB_Task-1,log_theta_power_F4,Model-A2_no_P,298,98,0.7436306642693764,642.6468926265705,657.4352665725921,V;H
raw_qc_pass,target_locked,VisualCogB_Task-1,log_theta_power_F4,Model-A3_no_T,298,98,0.7197911559515942,622.6301336318561,641.1156010643831,V;H;P
raw_qc_pass,target_locked,VisualCogB_Task-1,log_theta_power_F4,Model-F_VHP_plus_Tcandidate,298,98,0.7195949979861338,624.6211954443905,646.803756363423,V;H;P;T
raw_qc_pass,target_locked,VisualCogB_Task-1,log_theta_power_F4,Model-F_VHP_gamma_plus_Tcandidate,298,98,0.720591858390053,626.5222022480283,652.4018566535661,V;H;P;G;T
raw_qc_pass,target_locked,VisualCogB_Task-1,log_alpha_power_F3,Model-0_V,298,98,0.919117757048091,851.180261376394,862.2715418359103,V
raw_qc_pass,target_locked,VisualCogB_Task-1,log_alpha_power_F3,Model-0_VplusGamma,298,98,0.8909553515278451,847.6141854986969,862.4025594447185,V;G
raw_qc_pass,target_locked,VisualCogB_Task-1,log_alpha_power_F3,Model-A1_no_H,298,98,0.8945289156745769,844.0630800319416,858.8514539779632,V;P
raw_qc_pass,target_locked,VisualCogB_Task-1,log_alpha_power_F3,Model-A2_no_P,298,98,0.9014931728509211,834.5481301310758,849.3365040770974,V;H
raw_qc_pass,target_locked,VisualCogB_Task-1,log_alpha_power_F3,Model-A3_no_T,298,98,0.8844692177993753,831.7566740813543,850.2421415138813,V;H;P
raw_qc_pass,target_locked,VisualCogB_Task-1,log_alpha_power_F3,Model-F_VHP_plus_Tcandidate,298,98,0.8783259148216981,833.3080166583832,855.4905775774156,V;H;P;T
raw_qc_pass,target_locked,VisualCogB_Task-1,log_alpha_power_F3,Model-F_VHP_gamma_plus_Tcandidate,298,98,0.8785058163913846,833.5697273384026,859.4493817439404,V;H;P;G;T
raw_qc_pass,target_locked,VisualCogB_Task-1,log_alpha_power_Fz,Model-0_V,298,98,1.103144894280018,849.8902478477261,860.9815283072423,V
raw_qc_pass,target_locked,VisualCogB_Task-1,log_alpha_power_Fz,Model-0_VplusGamma,298,98,1.0487056342208547,844.133813408523,858.9221873545446,V;G
raw_qc_pass,target_locked,VisualCogB_Task-1,log_alpha_power_Fz,Model-A1_no_H,298,98,1.0693373202796126,837.047680421579,851.8360543676006,V;P
raw_qc_pass,target_locked,VisualCogB_Task-1,log_alpha_power_Fz,Model-A2_no_P,298,98,1.098050453313402,826.3773684154843,841.1657423615059,V;H
raw_qc_pass,target_locked,VisualCogB_Task-1,log_alpha_power_Fz,Model-A3_no_T,298,98,1.0720904244766383,819.8043394613732,838.2898068939002,V;H;P
raw_qc_pass,target_locked,VisualCogB_Task-1,log_alpha_power_Fz,Model-F_VHP_plus_Tcandidate,298,98,1.0435846731207112,819.7448385601433,841.9273994791757,V;H;P;T
raw_qc_pass,target_locked,VisualCogB_Task-1,log_alpha_power_Fz,Model-F_VHP_gamma_plus_Tcandidate,298,98,1.044642798287091,821.0358592575841,846.9155136631219,V;H;P;G;T
raw_qc_pass,target_locked,VisualCogB_Task-1,log_alpha_power_F4,Model-0_V,298,98,1.0203453856296807,848.2887375824623,859.3800180419785,V
raw_qc_pass,target_locked,VisualCogB_Task-1,log_alpha_power_F4,Model-0_VplusGamma,298,98,0.9032971061798158,829.6021310572519,844.3905050032735,V;G
raw_qc_pass,target_locked,VisualCogB_Task-1,log_alpha_power_F4,Model-A1_no_H,298,98,0.9461563556347538,818.2581239271142,833.0464978731358,V;P
raw_qc_pass,target_locked,VisualCogB_Task-1,log_alpha_power_F4,Model-A2_no_P,298,98,1.0124985394459767,817.2643943172278,832.0527682632494,V;H
raw_qc_pass,target_locked,VisualCogB_Task-1,log_alpha_power_F4,Model-A3_no_T,298,98,0.9510328761324838,796.9374353183949,815.4229027509219,V;H;P
raw_qc_pass,target_locked,VisualCogB_Task-1,log_alpha_power_F4,Model-F_VHP_plus_Tcandidate,298,98,0.9016988311472146,791.8594881432397,814.0420490622721,V;H;P;T
raw_qc_pass,target_locked,VisualCogB_Task-1,log_alpha_power_F4,Model-F_VHP_gamma_plus_Tcandidate,298,98,0.8964789831206764,791.1041178115703,816.9837722171081,V;H;P;G;T
raw_qc_pass,target_locked,VisualCogB_Task-1,log_beta_power_F3,Model-0_V,298,98,1.2064249797464333,850.4781388318382,861.5694192913545,V
raw_qc_pass,target_locked,VisualCogB_Task-1,log_beta_power_F3,Model-0_VplusGamma,298,98,1.0496441530255423,836.7958983543433,851.5842723003649,V;G
raw_qc_pass,target_locked,VisualCogB_Task-1,log_beta_power_F3,Model-A1_no_H,298,98,0.8377090328927981,705.5218594000025,720.3102333460241,V;P
raw_qc_pass,target_locked,VisualCogB_Task-1,log_beta_power_F3,Model-A2_no_P,298,98,1.1775823783677541,835.62077084473,850.4091447907516,V;H
raw_qc_pass,target_locked,VisualCogB_Task-1,log_beta_power_F3,Model-A3_no_T,298,98,0.8291053632213682,701.2359705750155,719.7214380075425,V;H;P
raw_qc_pass,target_locked,VisualCogB_Task-1,log_beta_power_F3,Model-F_VHP_plus_Tcandidate,298,98,0.8347236874017324,703.0375511213299,725.2201120403623,V;H;P;T
raw_qc_pass,target_locked,VisualCogB_Task-1,log_beta_power_F3,Model-F_VHP_gamma_plus_Tcandidate,298,98,0.813903204994295,703.3449853243607,729.2246397298985,V;H;P;G;T
raw_qc_pass,target_locked,VisualCogB_Task-1,log_beta_power_Fz,Model-0_V,298,98,1.0011351390958145,849.8475526762861,860.9388331358023,V
raw_qc_pass,target_locked,VisualCogB_Task-1,log_beta_power_Fz,Model-0_VplusGamma,298,98,0.8934786012354005,841.3277825310679,856.1161564770895,V;G
raw_qc_pass,target_locked,VisualCogB_Task-1,log_beta_power_Fz,Model-A1_no_H,298,98,0.5139045627929115,601.0781095657352,615.8664835117568,V;P
raw_qc_pass,target_locked,VisualCogB_Task-1,log_beta_power_Fz,Model-A2_no_P,298,98,0.987654358592539,841.422568337459,856.2109422834806,V;H
raw_qc_pass,target_locked,VisualCogB_Task-1,log_beta_power_Fz,Model-A3_no_T,298,98,0.5137479449172154,602.9741515737579,621.4596190062849,V;H;P
raw_qc_pass,target_locked,VisualCogB_Task-1,log_beta_power_Fz,Model-F_VHP_plus_Tcandidate,298,98,0.5157356087340546,603.2077196535823,625.3902805726148,V;H;P;T
raw_qc_pass,target_locked,VisualCogB_Task-1,log_beta_power_Fz,Model-F_VHP_gamma_plus_Tcandidate,298,98,0.51434805379484,602.6589851676305,628.5386395731683,V;H;P;G;T
raw_qc_pass,target_locked,VisualCogB_Task-1,log_beta_power_F4,Model-0_V,298,98,0.9531047674375355,849.6161756320581,860.7074560915744,V
raw_qc_pass,target_locked,VisualCogB_Task-1,log_beta_power_F4,Model-0_VplusGamma,298,98,0.75434364478297,803.1867074482898,817.9750813943114,V;G
raw_qc_pass,target_locked,VisualCogB_Task-1,log_beta_power_F4,Model-A1_no_H,298,98,0.5564181829620689,645.7563382297577,660.5447121757793,V;P
raw_qc_pass,target_locked,VisualCogB_Task-1,log_beta_power_F4,Model-A2_no_P,298,98,0.94270633004397,842.7988116807618,857.5871856267834,V;H
raw_qc_pass,target_locked,VisualCogB_Task-1,log_beta_power_F4,Model-A3_no_T,298,98,0.5563780878123827,647.731443168596,666.216910601123,V;H;P
raw_qc_pass,target_locked,VisualCogB_Task-1,log_beta_power_F4,Model-F_VHP_plus_Tcandidate,298,98,0.5441002271191631,642.9147541344192,665.0973150534517,V;H;P;T
raw_qc_pass,target_locked,VisualCogB_Task-1,log_beta_power_F4,Model-F_VHP_gamma_plus_Tcandidate,298,98,0.5817452354133126,618.9504268494583,644.8300812549961,V;H;P;G;T
raw_qc_pass,target_locked,VisualCogB_Task-1,AI_alpha,Model-0_V,298,98,0.9156353195722956,850.1044003690813,861.1956808285975,V
raw_qc_pass,target_locked,VisualCogB_Task-1,AI_alpha,Model-0_VplusGamma,298,98,0.8718292163120547,846.2101164377457,860.9984903837673,V;G
raw_qc_pass,target_locked,VisualCogB_Task-1,AI_alpha,Model-A1_no_H,298,98,0.8941047752204875,843.7186176327021,858.5069915787237,V;P
raw_qc_pass,target_locked,VisualCogB_Task-1,AI_alpha,Model-A2_no_P,298,98,0.9198087342527956,849.2056828768655,863.994056822887,V;H
raw_qc_pass,target_locked,VisualCogB_Task-1,AI_alpha,Model-A3_no_T,298,98,0.8984317729034974,844.4886903482198,862.9741577807469,V;H;P
raw_qc_pass,target_locked,VisualCogB_Task-1,AI_alpha,Model-F_VHP_plus_Tcandidate,298,98,0.8723612067275608,842.6185700427433,864.8011309617757,V;H;P;T
raw_qc_pass,target_locked,VisualCogB_Task-1,AI_alpha,Model-F_VHP_gamma_plus_Tcandidate,298,98,0.8710684402452977,844.5108328561568,870.3904872616946,V;H;P;G;T
raw_qc_pass,target_locked,VisualCogB_Task-2,erp_mean_F3,Model-0_V,296,100,0.6389276196967559,771.007483270044,782.0785616330162,V
raw_qc_pass,target_locked,VisualCogB_Task-2,erp_mean_F3,Model-0_VplusGamma,296,100,0.6398619907051962,771.637243967025,786.3986817843213,V;G
raw_qc_pass,target_locked,VisualCogB_Task-2,erp_mean_F3,Model-A1_no_H,296,100,0.6386653081371335,773.003334891724,787.7647727090202,V;P
raw_qc_pass,target_locked,VisualCogB_Task-2,erp_mean_F3,Model-A2_no_P,296,100,0.6420840593924785,772.8563503800733,787.6177881973696,V;H
raw_qc_pass,target_locked,VisualCogB_Task-2,erp_mean_F3,Model-A3_no_T,296,100,0.6416932803085853,774.838259996635,793.2900572682553,V;H;P
raw_qc_pass,target_locked,VisualCogB_Task-2,erp_mean_F3,Model-F_VHP_plus_Tcandidate,296,100,0.6723039437234001,770.6475484437103,792.7897051696547,V;H;P;T
raw_qc_pass,target_locked,VisualCogB_Task-2,erp_mean_F3,Model-F_VHP_gamma_plus_Tcandidate,296,100,0.6765959405549413,772.230178963199,798.0626951434674,V;H;P;G;T
raw_qc_pass,target_locked,VisualCogB_Task-2,erp_mean_Fz,Model-0_V,296,100,0.9489507540746634,845.946379483521,857.0174578464932,V
raw_qc_pass,target_locked,VisualCogB_Task-2,erp_mean_Fz,Model-0_VplusGamma,296,100,0.9483025612767325,847.8011416765977,862.562579493894,V;G
raw_qc_pass,target_locked,VisualCogB_Task-2,erp_mean_Fz,Model-A1_no_H,296,100,0.9488775207678827,847.9447504737622,862.7061882910584,V;P
raw_qc_pass,target_locked,VisualCogB_Task-2,erp_mean_Fz,Model-A2_no_P,296,100,0.9612652909942946,847.3058159763942,862.0672537936905,V;H
raw_qc_pass,target_locked,VisualCogB_Task-2,erp_mean_Fz,Model-A3_no_T,296,100,0.9616895375462031,849.2954290498782,867.7472263214985,V;H;P
raw_qc_pass,target_locked,VisualCogB_Task-2,erp_mean_Fz,Model-F_VHP_plus_Tcandidate,296,100,0.9561148345355505,850.9784758130614,873.1206325390058,V;H;P;T
raw_qc_pass,target_locked,VisualCogB_Task-2,erp_mean_Fz,Model-F_VHP_gamma_plus_Tcandidate,296,100,0.9559425690035805,852.9779624565479,878.8104786368162,V;H;P;G;T
raw_qc_pass,target_locked,VisualCogB_Task-2,erp_mean_F4,Model-0_V,296,100,0.6466207119197873,785.9828985802551,797.0539769432273,V
raw_qc_pass,target_locked,VisualCogB_Task-2,erp_mean_F4,Model-0_VplusGamma,296,100,0.6448378153859783,786.3818479826487,801.1432857999449,V;G
raw_qc_pass,target_locked,VisualCogB_Task-2,erp_mean_F4,Model-A1_no_H,296,100,0.6426785169968687,784.4135702873729,799.1750081046691,V;P
raw_qc_pass,target_locked,VisualCogB_Task-2,erp_mean_F4,Model-A2_no_P,296,100,0.6515756627778835,787.6629452852252,802.4243831025215,V;H
raw_qc_pass,target_locked,VisualCogB_Task-2,erp_mean_F4,Model-A3_no_T,296,100,0.6450668811142357,786.3587278540691,804.8105251256894,V;H;P
raw_qc_pass,target_locked,VisualCogB_Task-2,erp_mean_F4,Model-F_VHP_plus_Tcandidate,296,100,0.649703225673405,788.1106622485199,810.2528189744643,V;H;P;T
raw_qc_pass,target_locked,VisualCogB_Task-2,erp_mean_F4,Model-F_VHP_gamma_plus_Tcandidate,296,100,0.6578264213951955,788.6469509999649,814.4794671802333,V;H;P;G;T
raw_qc_pass,target_locked,VisualCogB_Task-2,log_theta_power_F3,Model-0_V,296,100,1.2579883564617862,845.095761470568,856.1668398335403,V
raw_qc_pass,target_locked,VisualCogB_Task-2,log_theta_power_F3,Model-0_VplusGamma,296,100,1.250090010422605,846.8042484333579,861.5656862506542,V;G
raw_qc_pass,target_locked,VisualCogB_Task-2,log_theta_power_F3,Model-A1_no_H,296,100,1.2608643137956403,847.048375670436,861.8098134877323,V;P
raw_qc_pass,target_locked,VisualCogB_Task-2,log_theta_power_F3,Model-A2_no_P,296,100,0.9641858198135845,763.6294374167238,778.3908752340201,V;H
raw_qc_pass,target_locked,VisualCogB_Task-2,log_theta_power_F3,Model-A3_no_T,296,100,0.9783782322152095,758.1688405173456,776.620637788966,V;H;P
raw_qc_pass,target_locked,VisualCogB_Task-2,log_theta_power_F3,Model-F_VHP_plus_Tcandidate,296,100,0.9751021823111667,757.9373789441617,780.079535670106,V;H;P;T
raw_qc_pass,target_locked,VisualCogB_Task-2,log_theta_power_F3,Model-F_VHP_gamma_plus_Tcandidate,296,100,0.9854437418209882,759.5839253070659,785.4164414873343,V;H;P;G;T
