preprocessing,target_stimulus_candidate,target_onset_candidate_s,target_duration_s_assumption,match_evidence_scenario,heldout_record,cue_side,model,evaluation_window,window_start_s,window_stop_s,rmse_raw_units,nrmse_by_heldout_sd,correlation,n_train_records,n_train_record_cue_means,n_test_trials_in_cue_group,fit_parameters_train_only,response_channel_used
causal,outward,2.0,0.2,1.0,VisualCogB_Task-1,right,Q2_plus_memory,late_stage,0.8,2.8,21.891506591433313,1.499698735672754,-0.49244886326844706,3,6,45,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-1,right,Q2_plus_memory,candidate_target_600ms,2.0,2.6,25.917318850652457,1.5657247462256842,-0.8653588836689644,3,6,45,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-1,left,Q2_plus_memory_control,cue_stage,0.0,0.8,21.951462162377034,2.0558457506252568,0.35535381343497524,3,6,43,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-1,left,Q2_plus_memory_control,late_stage,0.8,2.8,20.070355471916933,2.3647349753702787,0.5080933654456199,3,6,43,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-1,left,Q2_plus_memory_control,candidate_target_600ms,2.0,2.6,26.474405093829937,5.501669857735356,-0.33031593539085213,3,6,43,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-1,right,Q2_plus_memory_control,cue_stage,0.0,0.8,30.53526542634487,1.5221953156237575,-0.7247961684919959,3,6,45,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-1,right,Q2_plus_memory_control,late_stage,0.8,2.8,22.029730021977393,1.5091678648604376,-0.41300058947477614,3,6,45,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-1,right,Q2_plus_memory_control,candidate_target_600ms,2.0,2.6,26.876115378782007,1.6236478461936392,-0.7693646528517968,3,6,45,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-2,left,Training_mean_template,cue_stage,0.0,0.8,26.4278692037496,0.9248201873744891,0.789906236108502,3,6,44,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-2,left,Training_mean_template,late_stage,0.8,2.8,39.47626028962619,1.005723497199289,0.8762536900741064,3,6,44,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-2,left,Training_mean_template,candidate_target_600ms,2.0,2.6,47.7762798969263,1.7453024701948108,0.6123466423075358,3,6,44,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-2,right,Training_mean_template,cue_stage,0.0,0.8,25.656803416207826,1.3503155298984768,-0.3645966707592247,3,6,47,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-2,right,Training_mean_template,late_stage,0.8,2.8,28.28070208588447,0.837867425273061,0.6846402253473619,3,6,47,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-2,right,Training_mean_template,candidate_target_600ms,2.0,2.6,26.579094745194563,1.5706087772841744,-0.2959889657111371,3,6,47,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-2,left,Q2_visual_only,cue_stage,0.0,0.8,29.2435593865531,1.0233528046798366,0.41480645788883247,3,6,44,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-2,left,Q2_visual_only,late_stage,0.8,2.8,46.44054256213696,1.1831501903866661,0.5451984107953882,3,6,44,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-2,left,Q2_visual_only,candidate_target_600ms,2.0,2.6,49.380162299694156,1.803893468185695,0.3342001407837435,3,6,44,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-2,right,Q2_visual_only,cue_stage,0.0,0.8,20.046384744144042,1.055039639943521,0.13284177359096727,3,6,47,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-2,right,Q2_visual_only,late_stage,0.8,2.8,35.638139635423116,1.05584494356516,0.40442020276341173,3,6,47,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-2,right,Q2_visual_only,candidate_target_600ms,2.0,2.6,29.796158132160635,1.7607111130140995,0.10597715101004543,3,6,47,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-2,left,Q2_plus_memory,cue_stage,0.0,0.8,29.07140341940822,1.0173283570573255,0.4220153095870475,3,6,44,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-2,left,Q2_plus_memory,late_stage,0.8,2.8,46.31344851111144,1.1799122577017354,0.5699232263131133,3,6,44,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-2,left,Q2_plus_memory,candidate_target_600ms,2.0,2.6,48.882325017178374,1.785707107908076,0.41144888073540203,3,6,44,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-2,right,Q2_plus_memory,cue_stage,0.0,0.8,20.348700444439906,1.0709504912845635,0.03256518158753604,3,6,47,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-2,right,Q2_plus_memory,late_stage,0.8,2.8,35.43230629220926,1.0497467550269053,0.44737559777472186,3,6,47,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-2,right,Q2_plus_memory,candidate_target_600ms,2.0,2.6,29.057830715266114,1.7170819551138388,0.2759829337908432,3,6,47,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-2,left,Q2_plus_memory_control,cue_stage,0.0,0.8,29.491418419438144,1.0320264149307412,0.32657889844332355,3,6,44,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-2,left,Q2_plus_memory_control,late_stage,0.8,2.8,45.68107339697882,1.1638014481503456,0.5994536892524139,3,6,44,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-2,left,Q2_plus_memory_control,candidate_target_600ms,2.0,2.6,47.904678705894526,1.7499929726564043,0.35458248183439384,3,6,44,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-2,right,Q2_plus_memory_control,cue_stage,0.0,0.8,20.518929146525583,1.0799096143807614,0.06997128606425332,3,6,47,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-2,right,Q2_plus_memory_control,late_stage,0.8,2.8,34.787849753618104,1.0306535536258243,0.5095768547089519,3,6,47,True,False
causal,outward,2.0,0.2,1.0,VisualCogB_Task-2,right,Q2_plus_memory_control,candidate_target_600ms,2.0,2.6,27.7153736233752,1.637753636679199,0.40864352437158813,3,6,47,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-1,left,Training_mean_template,cue_stage,0.0,0.8,21.08297624331433,4.731957807756377,-0.10334538273310898,3,6,45,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-1,left,Training_mean_template,late_stage,0.8,2.8,24.49688739931746,4.312586241327728,0.5211216432194095,3,6,45,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-1,left,Training_mean_template,candidate_target_600ms,2.2,2.8000000000000003,24.350121917357043,8.35701490521298,0.3717382161229823,3,6,45,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-1,right,Training_mean_template,cue_stage,0.0,0.8,21.588969073992708,3.3231685790306935,-0.16016885027459948,3,6,41,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-1,right,Training_mean_template,late_stage,0.8,2.8,27.87665206779353,4.14508064387879,0.5559043453806836,3,6,41,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-1,right,Training_mean_template,candidate_target_600ms,2.2,2.8000000000000003,27.586195980037484,6.765520602946754,-0.08621285494286048,3,6,41,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-1,left,Q2_visual_only,cue_stage,0.0,0.8,20.29484389174841,4.555065845658739,-0.43413445995859434,3,6,45,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-1,left,Q2_visual_only,late_stage,0.8,2.8,12.341969700347839,2.172758026478368,0.40787089234500024,3,6,45,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-1,left,Q2_visual_only,candidate_target_600ms,2.2,2.8000000000000003,15.25513198526491,5.235594540944606,-0.10961730057088315,3,6,45,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-1,right,Q2_visual_only,cue_stage,0.0,0.8,25.77631500201636,3.967722581116112,-0.8029255958283039,3,6,41,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-1,right,Q2_visual_only,late_stage,0.8,2.8,20.915738821787276,3.1100371713136217,-0.28524015365051236,3,6,41,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-1,right,Q2_visual_only,candidate_target_600ms,2.2,2.8000000000000003,19.552283510220477,4.795201811035382,-0.5203880199981419,3,6,41,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-1,left,Q2_plus_memory,cue_stage,0.0,0.8,20.50039225153786,4.601200042024191,-0.5008981713804721,3,6,45,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-1,left,Q2_plus_memory,late_stage,0.8,2.8,12.2089764900346,2.1493450646747854,0.43958127461489777,3,6,45,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-1,left,Q2_plus_memory,candidate_target_600ms,2.2,2.8000000000000003,14.819536148845515,5.086097100645929,-0.06724495107679324,3,6,45,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-1,right,Q2_plus_memory,cue_stage,0.0,0.8,25.58416657071628,3.938145363824357,-0.7775086393659102,3,6,41,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-1,right,Q2_plus_memory,late_stage,0.8,2.8,20.952230818156206,3.115463298792542,-0.29727125123128967,3,6,41,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-1,right,Q2_plus_memory,candidate_target_600ms,2.2,2.8000000000000003,19.345322081264968,4.744444475278504,-0.5972570515931184,3,6,41,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-1,left,Q2_plus_memory_control,cue_stage,0.0,0.8,21.33680272433187,4.7889277623208875,-0.45527058051903807,3,6,45,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-1,left,Q2_plus_memory_control,late_stage,0.8,2.8,13.32544546314382,2.3458952897631478,0.35775102820350746,3,6,45,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-1,left,Q2_plus_memory_control,candidate_target_600ms,2.2,2.8000000000000003,16.19340592931868,5.557612203206947,0.15061170764093088,3,6,45,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-1,right,Q2_plus_memory_control,cue_stage,0.0,0.8,26.734934333660508,4.11528190325201,-0.8043339222240262,3,6,41,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-1,right,Q2_plus_memory_control,late_stage,0.8,2.8,21.55491391980577,3.2050784381200734,-0.26866132725611114,3,6,41,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-1,right,Q2_plus_memory_control,candidate_target_600ms,2.2,2.8000000000000003,21.526297947795932,5.27932928397857,-0.8260614201130465,3,6,41,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-2,left,Training_mean_template,cue_stage,0.0,0.8,14.713195942736856,0.8519186648979836,0.8705575703100655,3,6,49,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-2,left,Training_mean_template,late_stage,0.8,2.8,22.78064222039507,0.6816371691356803,0.819328530733084,3,6,49,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-2,left,Training_mean_template,candidate_target_600ms,2.2,2.8000000000000003,17.33385561819874,1.1620589275348225,0.9069987156389528,3,6,49,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-2,right,Training_mean_template,cue_stage,0.0,0.8,24.53165598018877,1.0559612869671255,-0.04108536717954614,3,6,41,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-2,right,Training_mean_template,late_stage,0.8,2.8,29.668513338841645,0.7937917102851009,0.7276545483506327,3,6,41,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-2,right,Training_mean_template,candidate_target_600ms,2.2,2.8000000000000003,27.667597101834037,1.4130975845913976,-0.7637109727765604,3,6,41,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-2,left,Q2_visual_only,cue_stage,0.0,0.8,15.959654712064259,0.9240907133603695,0.562120676719141,3,6,49,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-2,left,Q2_visual_only,late_stage,0.8,2.8,31.588263564826743,0.9451768016866227,0.5462589526155734,3,6,49,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-2,left,Q2_visual_only,candidate_target_600ms,2.2,2.8000000000000003,24.456582158562806,1.6395653835092954,0.7362144287458882,3,6,49,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-2,right,Q2_visual_only,cue_stage,0.0,0.8,24.1721268312428,1.040485411097605,-0.02783757494417738,3,6,41,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-2,right,Q2_visual_only,late_stage,0.8,2.8,37.18987545434225,0.995028450028323,0.27034397644310315,3,6,41,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-2,right,Q2_visual_only,candidate_target_600ms,2.2,2.8000000000000003,29.473044467657502,1.5053091815133044,0.2067763475216593,3,6,41,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-2,left,Q2_plus_memory,cue_stage,0.0,0.8,16.070366406676186,0.9305011057339548,0.5557363441564005,3,6,49,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-2,left,Q2_plus_memory,late_stage,0.8,2.8,31.519556829114908,0.943120974446193,0.5576364849954311,3,6,49,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-2,left,Q2_plus_memory,candidate_target_600ms,2.2,2.8000000000000003,24.524923275666744,1.6441469611454305,0.7610873610695932,3,6,49,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-2,right,Q2_plus_memory,cue_stage,0.0,0.8,24.44923462686903,1.0524134727308843,-0.0627158147004885,3,6,41,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-2,right,Q2_plus_memory,late_stage,0.8,2.8,37.15413600022103,0.9940722281210258,0.2753962425721497,3,6,41,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-2,right,Q2_plus_memory,candidate_target_600ms,2.2,2.8000000000000003,29.624772277911045,1.5130585426665508,0.19240427553011563,3,6,41,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-2,left,Q2_plus_memory_control,cue_stage,0.0,0.8,16.214161976538186,0.9388271098442686,0.5157960309088621,3,6,49,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-2,left,Q2_plus_memory_control,late_stage,0.8,2.8,30.978442554235645,0.9269298768055221,0.6047424198917226,3,6,49,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-2,left,Q2_plus_memory_control,candidate_target_600ms,2.2,2.8000000000000003,23.180417179247872,1.554011485987313,0.8317314310736159,3,6,49,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-2,right,Q2_plus_memory_control,cue_stage,0.0,0.8,24.71327368084192,1.0637789924278815,-0.06904829574937213,3,6,41,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-2,right,Q2_plus_memory_control,late_stage,0.8,2.8,36.73088917172707,0.9827481074943574,0.3306377627948701,3,6,41,True,False
causal,dots,2.2,0.2,-1.0,VisualCogA_Task-2,right,Q2_plus_memory_control,candidate_target_600ms,2.2,2.8000000000000003,29.164008587452884,1.4895254524723651,0.03925947769229381,3,6,41,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-1,left,Training_mean_template,cue_stage,0.0,0.8,18.501979494376,1.7327873487562542,0.7417189870664094,3,6,43,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-1,left,Training_mean_template,late_stage,0.8,2.8,30.92125778338932,3.64321298968191,0.5949236856159958,3,6,43,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-1,left,Training_mean_template,candidate_target_600ms,2.2,2.8000000000000003,35.42214888888323,6.302511347979407,0.14347812929092318,3,6,43,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-1,right,Training_mean_template,cue_stage,0.0,0.8,26.402931770541624,1.3161968137069837,-0.36016739175351004,3,6,45,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-1,right,Training_mean_template,late_stage,0.8,2.8,25.8616667930673,1.7716783826623652,0.13143696731942994,3,6,45,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-1,right,Training_mean_template,candidate_target_600ms,2.2,2.8000000000000003,26.60361194269259,1.5493726895045707,-0.8850803973104087,3,6,45,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-1,left,Q2_visual_only,cue_stage,0.0,0.8,21.803450072545747,2.0419838026752775,0.41237258458695425,3,6,43,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-1,left,Q2_visual_only,late_stage,0.8,2.8,19.95489420993632,2.3511310666159972,0.48691270809340526,3,6,43,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-1,left,Q2_visual_only,candidate_target_600ms,2.2,2.8000000000000003,22.820654457406032,4.060381377123529,-0.2872366479492599,3,6,43,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-1,right,Q2_visual_only,cue_stage,0.0,0.8,29.232629217598802,1.4572583744434655,-0.7737998350655095,3,6,45,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-1,right,Q2_visual_only,late_stage,0.8,2.8,21.93052081085503,1.5023714423362098,-0.5416110761476607,3,6,45,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-1,right,Q2_visual_only,candidate_target_600ms,2.2,2.8000000000000003,26.69537226631948,1.5547167360090024,-0.8587380789356368,3,6,45,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-1,left,Q2_plus_memory,cue_stage,0.0,0.8,21.41696017152818,2.0057874156287525,0.44297457203136137,3,6,43,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-1,left,Q2_plus_memory,late_stage,0.8,2.8,20.03297387756175,2.3603305908176235,0.4832172671138951,3,6,43,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-1,left,Q2_plus_memory,candidate_target_600ms,2.2,2.8000000000000003,22.649770672578345,4.029976756657373,-0.30092797348758865,3,6,43,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-1,right,Q2_plus_memory,cue_stage,0.0,0.8,29.82333185581124,1.4867051395610793,-0.7808496987404014,3,6,45,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-1,right,Q2_plus_memory,late_stage,0.8,2.8,21.855269849448128,1.497216302775178,-0.5461017690437939,3,6,45,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-1,right,Q2_plus_memory,candidate_target_600ms,2.2,2.8000000000000003,26.77151673533165,1.5591513278606057,-0.8780206113361122,3,6,45,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-1,left,Q2_plus_memory_control,cue_stage,0.0,0.8,22.439116851335545,2.1015166409127435,0.36111518373721807,3,6,43,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-1,left,Q2_plus_memory_control,late_stage,0.8,2.8,20.315341215520775,2.393599753434509,0.5061778059717743,3,6,43,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-1,left,Q2_plus_memory_control,candidate_target_600ms,2.2,2.8000000000000003,24.20366729459303,4.3064549320655265,-0.12363233832331866,3,6,43,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-1,right,Q2_plus_memory_control,cue_stage,0.0,0.8,30.365187129895816,1.513716843845986,-0.734386412434394,3,6,45,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-1,right,Q2_plus_memory_control,late_stage,0.8,2.8,21.95086470775504,1.5037651205799696,-0.4665564268112341,3,6,45,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-1,right,Q2_plus_memory_control,candidate_target_600ms,2.2,2.8000000000000003,27.092524260749467,1.5778465446634664,-0.9234958504456411,3,6,45,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-2,left,Training_mean_template,cue_stage,0.0,0.8,26.4278692037496,0.9248201873744891,0.789906236108502,3,6,44,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-2,left,Training_mean_template,late_stage,0.8,2.8,39.47626028962619,1.005723497199289,0.8762536900741064,3,6,44,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-2,left,Training_mean_template,candidate_target_600ms,2.2,2.8000000000000003,44.2483180527083,1.6322628571846167,0.634346148101318,3,6,44,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-2,right,Training_mean_template,cue_stage,0.0,0.8,25.656803416207826,1.3503155298984768,-0.3645966707592247,3,6,47,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-2,right,Training_mean_template,late_stage,0.8,2.8,28.28070208588447,0.837867425273061,0.6846402253473619,3,6,47,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-2,right,Training_mean_template,candidate_target_600ms,2.2,2.8000000000000003,29.79399155523826,1.7954928658332951,-0.7392356911909167,3,6,47,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-2,left,Q2_visual_only,cue_stage,0.0,0.8,29.123929949990863,1.0191664770919395,0.4166805346774057,3,6,44,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-2,left,Q2_visual_only,late_stage,0.8,2.8,46.100766768713605,1.174493835992448,0.6143750925137799,3,6,44,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-2,left,Q2_visual_only,candidate_target_600ms,2.2,2.8000000000000003,48.000333516270906,1.7706698238281933,0.4452578807983778,3,6,44,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-2,right,Q2_visual_only,cue_stage,0.0,0.8,19.875828872391573,1.0460632979336957,0.13381478894793974,3,6,47,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-2,right,Q2_visual_only,late_stage,0.8,2.8,35.467096520562166,1.050777479050877,0.4283654764394501,3,6,47,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-2,right,Q2_visual_only,candidate_target_600ms,2.2,2.8000000000000003,32.69976446431706,1.9706051705511691,0.2393837579588224,3,6,47,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-2,left,Q2_plus_memory,cue_stage,0.0,0.8,29.813572882907113,1.043299928847884,0.2620494359337135,3,6,44,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-2,left,Q2_plus_memory,late_stage,0.8,2.8,46.06971616339421,1.1737027700925158,0.6109132488346118,3,6,44,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-2,left,Q2_plus_memory,candidate_target_600ms,2.2,2.8000000000000003,48.39129429907508,1.7850918582121198,0.3373774273701291,3,6,44,True,False
causal,dots,2.2,0.2,-1.0,VisualCogB_Task-2,right,Q2_plus_memory,cue_stage,0.0,0.8,20.12587266609022,1.0592230829742875,0.11822089379138913,3,6,47,True,False
